"","IGFNS3_aligned.bam"
"ENSRNOG00000003863",672
"ENSRNOG00000065872",0
"ENSRNOG00000012007",654
"ENSRNOG00000003747",1508
"ENSRNOG00000012450",4
"ENSRNOG00000011009",293
"ENSRNOG00000003737",1
"ENSRNOG00000020435",207
"ENSRNOG00000003682",71
"ENSRNOG00000010691",1901
"ENSRNOG00000067725",0
"ENSRNOG00000013982",0
"ENSRNOG00000054264",3157
"ENSRNOG00000003520",7110
"ENSRNOG00000011976",166
"ENSRNOG00000003504",0
"ENSRNOG00000069478",0
"ENSRNOG00000068063",4
"ENSRNOG00000043215",0
"ENSRNOG00000017500",699
"ENSRNOG00000031773",0
"ENSRNOG00000017869",37
"ENSRNOG00000023177",24
"ENSRNOG00000017602",2
"ENSRNOG00000003469",6
"ENSRNOG00000051265",1
"ENSRNOG00000017489",267
"ENSRNOG00000012030",108
"ENSRNOG00000057072",4
"ENSRNOG00000011037",0
"ENSRNOG00000023830",154
"ENSRNOG00000021517",664
"ENSRNOG00000014461",472
"ENSRNOG00000013878",602
"ENSRNOG00000003443",10
"ENSRNOG00000017905",623
"ENSRNOG00000011533",15
"ENSRNOG00000014581",134
"ENSRNOG00000065750",1
"ENSRNOG00000069589",1874
"ENSRNOG00000003307",151
"ENSRNOG00000018226",2819
"ENSRNOG00000012371",2
"ENSRNOG00000017654",283
"ENSRNOG00000017575",46
"ENSRNOG00000039808",0
"ENSRNOG00000017646",172
"ENSRNOG00000003149",614
"ENSRNOG00000014093",1548
"ENSRNOG00000017817",3634
"ENSRNOG00000011901",60
"ENSRNOG00000065182",0
"ENSRNOG00000042179",982
"ENSRNOG00000031076",30
"ENSRNOG00000060310",153
"ENSRNOG00000023805",61
"ENSRNOG00000033451",33
"ENSRNOG00000014336",88
"ENSRNOG00000067640",1
"ENSRNOG00000032666",133
"ENSRNOG00000013839",0
"ENSRNOG00000070405",0
"ENSRNOG00000018796",4430
"ENSRNOG00000070064",69
"ENSRNOG00000003580",0
"ENSRNOG00000018564",340
"ENSRNOG00000018268",0
"ENSRNOG00000048222",29
"ENSRNOG00000008319",210
"ENSRNOG00000025791",1039
"ENSRNOG00000069004",0
"ENSRNOG00000048039",0
"ENSRNOG00000018149",143
"ENSRNOG00000013481",7721
"ENSRNOG00000016234",585
"ENSRNOG00000016311",5
"ENSRNOG00000069573",51
"ENSRNOG00000066092",6
"ENSRNOG00000015519",0
"ENSRNOG00000019819",152
"ENSRNOG00000015679",141
"ENSRNOG00000068016",28
"ENSRNOG00000006551",195
"ENSRNOG00000049302",1381
"ENSRNOG00000057998",0
"ENSRNOG00000057711",0
"ENSRNOG00000015720",741
"ENSRNOG00000030174",5990
"ENSRNOG00000006049",533
"ENSRNOG00000011782",2476
"ENSRNOG00000067129",0
"ENSRNOG00000043286",274
"ENSRNOG00000025764",778
"ENSRNOG00000043098",1326
"ENSRNOG00000018958",0
"ENSRNOG00000019004",0
"ENSRNOG00000011956",485
"ENSRNOG00000012153",847
"ENSRNOG00000014087",344
"ENSRNOG00000069933",0
"ENSRNOG00000014896",0
"ENSRNOG00000015438",0
"ENSRNOG00000024212",356
"ENSRNOG00000019020",293
"ENSRNOG00000016643",169
"ENSRNOG00000019288",282
"ENSRNOG00000031607",6
"ENSRNOG00000054004",0
"ENSRNOG00000067649",0
"ENSRNOG00000026051",13
"ENSRNOG00000061849",0
"ENSRNOG00000055467",0
"ENSRNOG00000055815",0
"ENSRNOG00000029386",626
"ENSRNOG00000054248",0
"ENSRNOG00000052382",1
"ENSRNOG00000063327",0
"ENSRNOG00000032664",12
"ENSRNOG00000069465",0
"ENSRNOG00000025938",7
"ENSRNOG00000053555",0
"ENSRNOG00000029001",9
"ENSRNOG00000061642",0
"ENSRNOG00000062845",0
"ENSRNOG00000064607",0
"ENSRNOG00000031171",492
"ENSRNOG00000063612",0
"ENSRNOG00000058713",0
"ENSRNOG00000069910",15
"ENSRNOG00000053255",0
"ENSRNOG00000000473",122
"ENSRNOG00000071179",0
"ENSRNOG00000061396",0
"ENSRNOG00000053858",0
"ENSRNOG00000000795",318
"ENSRNOG00000057209",0
"ENSRNOG00000056074",0
"ENSRNOG00000026519",1
"ENSRNOG00000053958",0
"ENSRNOG00000052698",0
"ENSRNOG00000062411",0
"ENSRNOG00000000397",1773
"ENSRNOG00000059119",1
"ENSRNOG00000052793",0
"ENSRNOG00000062460",0
"ENSRNOG00000037604",1181
"ENSRNOG00000059933",0
"ENSRNOG00000053612",0
"ENSRNOG00000052415",206
"ENSRNOG00000051864",0
"ENSRNOG00000067841",0
"ENSRNOG00000054444",1
"ENSRNOG00000049580",0
"ENSRNOG00000054443",0
"ENSRNOG00000068882",0
"ENSRNOG00000053988",24
"ENSRNOG00000055027",0
"ENSRNOG00000058745",0
"ENSRNOG00000054091",0
"ENSRNOG00000061471",3
"ENSRNOG00000000588",8
"ENSRNOG00000042962",123
"ENSRNOG00000061767",18
"ENSRNOG00000001203",409
"ENSRNOG00000057680",0
"ENSRNOG00000058535",0
"ENSRNOG00000068798",0
"ENSRNOG00000052404",0
"ENSRNOG00000000777",119
"ENSRNOG00000000763",110
"ENSRNOG00000052780",0
"ENSRNOG00000056426",0
"ENSRNOG00000061360",0
"ENSRNOG00000054099",0
"ENSRNOG00000067147",0
"ENSRNOG00000064718",0
"ENSRNOG00000000867",2009
"ENSRNOG00000058368",2
"ENSRNOG00000059658",0
"ENSRNOG00000037765",1501
"ENSRNOG00000069970",0
"ENSRNOG00000059368",0
"ENSRNOG00000065111",0
"ENSRNOG00000041223",0
"ENSRNOG00000036441",0
"ENSRNOG00000000767",0
"ENSRNOG00000046573",0
"ENSRNOG00000035653",0
"ENSRNOG00000042905",176
"ENSRNOG00000000768",0
"ENSRNOG00000001228",2904
"ENSRNOG00000062729",0
"ENSRNOG00000000323",0
"ENSRNOG00000065421",0
"ENSRNOG00000049063",54
"ENSRNOG00000070009",0
"ENSRNOG00000065219",485
"ENSRNOG00000000585",481
"ENSRNOG00000045658",0
"ENSRNOG00000001315",1
"ENSRNOG00000000583",2612
"ENSRNOG00000000765",0
"ENSRNOG00000067843",0
"ENSRNOG00000065073",0
"ENSRNOG00000065633",10
"ENSRNOG00000050550",1
"ENSRNOG00000032596",353
"ENSRNOG00000066928",0
"ENSRNOG00000063048",0
"ENSRNOG00000024543",134
"ENSRNOG00000069105",0
"ENSRNOG00000001313",2
"ENSRNOG00000068471",1
"ENSRNOG00000000726",0
"ENSRNOG00000070471",0
"ENSRNOG00000037647",1085
"ENSRNOG00000001237",3314
"ENSRNOG00000028035",0
"ENSRNOG00000000299",1037
"ENSRNOG00000000579",3446
"ENSRNOG00000065272",0
"ENSRNOG00000058288",667
"ENSRNOG00000000605",0
"ENSRNOG00000046487",1
"ENSRNOG00000065072",0
"ENSRNOG00000000798",483
"ENSRNOG00000000811",1
"ENSRNOG00000063793",0
"ENSRNOG00000050389",0
"ENSRNOG00000053288",866
"ENSRNOG00000027859",277
"ENSRNOG00000068494",0
"ENSRNOG00000063264",0
"ENSRNOG00000066952",0
"ENSRNOG00000047118",77
"ENSRNOG00000025806",1297
"ENSRNOG00000067903",0
"ENSRNOG00000066890",0
"ENSRNOG00000065474",1161
"ENSRNOG00000000321",141
"ENSRNOG00000000746",0
"ENSRNOG00000000814",0
"ENSRNOG00000000799",977
"ENSRNOG00000000589",2
"ENSRNOG00000046355",0
"ENSRNOG00000043199",1019
"ENSRNOG00000000599",2249
"ENSRNOG00000046708",0
"ENSRNOG00000059268",1776
"ENSRNOG00000050316",3
"ENSRNOG00000065757",0
"ENSRNOG00000070745",0
"ENSRNOG00000051592",464
"ENSRNOG00000067694",0
"ENSRNOG00000070514",0
"ENSRNOG00000001212",0
"ENSRNOG00000069884",0
"ENSRNOG00000061040",751
"ENSRNOG00000070634",0
"ENSRNOG00000049590",0
"ENSRNOG00000065687",0
"ENSRNOG00000000572",68
"ENSRNOG00000048579",1
"ENSRNOG00000062763",0
"ENSRNOG00000000855",0
"ENSRNOG00000000383",3
"ENSRNOG00000000632",1110
"ENSRNOG00000042370",0
"ENSRNOG00000000316",0
"ENSRNOG00000000854",1
"ENSRNOG00000069773",0
"ENSRNOG00000054603",0
"ENSRNOG00000000587",198
"ENSRNOG00000001242",5
"ENSRNOG00000000774",1051
"ENSRNOG00000000586",86
"ENSRNOG00000000536",3
"ENSRNOG00000026049",117
"ENSRNOG00000000279",110
"ENSRNOG00000000804",1318
"ENSRNOG00000000405",2
"ENSRNOG00000000568",553
"ENSRNOG00000068887",2753
"ENSRNOG00000062554",3
"ENSRNOG00000026217",47
"ENSRNOG00000000809",1534
"ENSRNOG00000000785",211
"ENSRNOG00000000567",13939
"ENSRNOG00000062809",0
"ENSRNOG00000000488",858
"ENSRNOG00000000786",0
"ENSRNOG00000070997",0
"ENSRNOG00000065028",0
"ENSRNOG00000070408",0
"ENSRNOG00000047171",203
"ENSRNOG00000000846",0
"ENSRNOG00000000547",248
"ENSRNOG00000032844",22
"ENSRNOG00000000853",0
"ENSRNOG00000032964",0
"ENSRNOG00000025883",7
"ENSRNOG00000067001",0
"ENSRNOG00000000320",16
"ENSRNOG00000050215",203
"ENSRNOG00000026080",0
"ENSRNOG00000045908",0
"ENSRNOG00000037628",0
"ENSRNOG00000069043",0
"ENSRNOG00000025179",4487
"ENSRNOG00000033389",233
"ENSRNOG00000069418",1
"ENSRNOG00000071013",0
"ENSRNOG00000066416",0
"ENSRNOG00000071158",0
"ENSRNOG00000046891",1571
"ENSRNOG00000069834",0
"ENSRNOG00000069079",26
"ENSRNOG00000000407",420
"ENSRNOG00000066573",63
"ENSRNOG00000040183",0
"ENSRNOG00000070836",8
"ENSRNOG00000070605",5
"ENSRNOG00000030431",13
"ENSRNOG00000032548",0
"ENSRNOG00000064227",0
"ENSRNOG00000069426",11
"ENSRNOG00000070935",2920
"ENSRNOG00000071033",2
"ENSRNOG00000067553",0
"ENSRNOG00000064918",0
"ENSRNOG00000000432",183
"ENSRNOG00000000408",484
"ENSRNOG00000063819",7
"ENSRNOG00000064860",0
"ENSRNOG00000068689",0
"ENSRNOG00000030157",402
"ENSRNOG00000049045",1
"ENSRNOG00000066945",0
"ENSRNOG00000000431",2615
"ENSRNOG00000000549",481
"ENSRNOG00000063919",0
"ENSRNOG00000026936",12
"ENSRNOG00000052532",0
"ENSRNOG00000070789",2
"ENSRNOG00000063152",0
"ENSRNOG00000042918",1
"ENSRNOG00000046675",197
"ENSRNOG00000054538",2
"ENSRNOG00000065648",1
"ENSRNOG00000069059",547
"ENSRNOG00000025998",19
"ENSRNOG00000064944",37
"ENSRNOG00000033136",0
"ENSRNOG00000065439",0
"ENSRNOG00000067150",0
"ENSRNOG00000033215",18
"ENSRNOG00000067482",4
"ENSRNOG00000050998",1
"ENSRNOG00000069219",2
"ENSRNOG00000064309",417
"ENSRNOG00000027873",0
"ENSRNOG00000063520",0
"ENSRNOG00000043436",2162
"ENSRNOG00000071161",0
"ENSRNOG00000000546",441
"ENSRNOG00000000478",85
"ENSRNOG00000067733",0
"ENSRNOG00000070050",0
"ENSRNOG00000030676",0
"ENSRNOG00000063655",0
"ENSRNOG00000000818",1723
"ENSRNOG00000050233",136
"ENSRNOG00000065179",0
"ENSRNOG00000032942",972
"ENSRNOG00000065364",1
"ENSRNOG00000058987",6
"ENSRNOG00000054374",224
"ENSRNOG00000066691",11
"ENSRNOG00000000576",467
"ENSRNOG00000067697",0
"ENSRNOG00000000840",9
"ENSRNOG00000067213",194
"ENSRNOG00000000520",2812
"ENSRNOG00000050425",9
"ENSRNOG00000051399",47
"ENSRNOG00000029682",4301
"ENSRNOG00000000839",98
"ENSRNOG00000046365",4
"ENSRNOG00000025864",298
"ENSRNOG00000056647",829
"ENSRNOG00000000729",630
"ENSRNOG00000032813",588
"ENSRNOG00000062206",0
"ENSRNOG00000000574",333
"ENSRNOG00000000614",2486
"ENSRNOG00000069485",0
"ENSRNOG00000000838",0
"ENSRNOG00000000556",0
"ENSRNOG00000069463",56
"ENSRNOG00000000728",226
"ENSRNOG00000062843",0
"ENSRNOG00000061216",19518
"ENSRNOG00000071156",0
"ENSRNOG00000068137",9
"ENSRNOG00000043481",0
"ENSRNOG00000051612",0
"ENSRNOG00000056637",313
"ENSRNOG00000062631",0
"ENSRNOG00000029420",0
"ENSRNOG00000059445",137
"ENSRNOG00000000775",8
"ENSRNOG00000064656",203
"ENSRNOG00000065286",0
"ENSRNOG00000000826",524
"ENSRNOG00000064564",0
"ENSRNOG00000000842",1
"ENSRNOG00000038489",1
"ENSRNOG00000061930",0
"ENSRNOG00000062702",3
"ENSRNOG00000066268",0
"ENSRNOG00000062860",3
"ENSRNOG00000063421",26
"ENSRNOG00000029883",0
"ENSRNOG00000024751",113
"ENSRNOG00000065434",0
"ENSRNOG00000052839",0
"ENSRNOG00000069886",0
"ENSRNOG00000027225",0
"ENSRNOG00000066311",0
"ENSRNOG00000022730",1019
"ENSRNOG00000070701",0
"ENSRNOG00000070571",0
"ENSRNOG00000000827",473
"ENSRNOG00000030683",1314
"ENSRNOG00000064704",0
"ENSRNOG00000065653",10
"ENSRNOG00000067507",0
"ENSRNOG00000066383",0
"ENSRNOG00000069340",0
"ENSRNOG00000068943",0
"ENSRNOG00000000759",0
"ENSRNOG00000000451",21
"ENSRNOG00000069903",0
"ENSRNOG00000070750",13
"ENSRNOG00000065058",0
"ENSRNOG00000063245",0
"ENSRNOG00000064301",0
"ENSRNOG00000062730",0
"ENSRNOG00000027157",0
"ENSRNOG00000054048",0
"ENSRNOG00000063374",0
"ENSRNOG00000001229",5022
"ENSRNOG00000030426",945
"ENSRNOG00000067861",2
"ENSRNOG00000070267",0
"ENSRNOG00000056976",0
"ENSRNOG00000063854",687
"ENSRNOG00000001226",53
"ENSRNOG00000068088",0
"ENSRNOG00000068739",0
"ENSRNOG00000065684",0
"ENSRNOG00000000428",0
"ENSRNOG00000069553",0
"ENSRNOG00000067389",14
"ENSRNOG00000043302",0
"ENSRNOG00000068097",0
"ENSRNOG00000070968",73
"ENSRNOG00000000607",1
"ENSRNOG00000064738",0
"ENSRNOG00000070630",99
"ENSRNOG00000067041",0
"ENSRNOG00000033581",1034
"ENSRNOG00000064499",27
"ENSRNOG00000048073",452
"ENSRNOG00000001249",11879
"ENSRNOG00000070733",424
"ENSRNOG00000065948",1
"ENSRNOG00000048535",0
"ENSRNOG00000063651",2
"ENSRNOG00000051063",126
"ENSRNOG00000048758",156
"ENSRNOG00000062666",2
"ENSRNOG00000000446",0
"ENSRNOG00000000384",0
"ENSRNOG00000066710",0
"ENSRNOG00000024413",0
"ENSRNOG00000063343",1
"ENSRNOG00000052891",0
"ENSRNOG00000030242",30
"ENSRNOG00000051473",0
"ENSRNOG00000068671",0
"ENSRNOG00000033891",2494
"ENSRNOG00000060789",0
"ENSRNOG00000000557",4525
"ENSRNOG00000067902",2
"ENSRNOG00000058631",0
"ENSRNOG00000054239",0
"ENSRNOG00000070377",0
"ENSRNOG00000054580",0
"ENSRNOG00000061550",0
"ENSRNOG00000052710",0
"ENSRNOG00000032408",1
"ENSRNOG00000052210",0
"ENSRNOG00000056626",0
"ENSRNOG00000000630",0
"ENSRNOG00000055951",2
"ENSRNOG00000057911",0
"ENSRNOG00000047304",0
"ENSRNOG00000057485",0
"ENSRNOG00000022283",1
"ENSRNOG00000056879",0
"ENSRNOG00000000581",384
"ENSRNOG00000062340",0
"ENSRNOG00000060741",1
"ENSRNOG00000067781",1
"ENSRNOG00000052760",0
"ENSRNOG00000068592",0
"ENSRNOG00000051927",0
"ENSRNOG00000068589",0
"ENSRNOG00000057125",1204
"ENSRNOG00000026207",0
"ENSRNOG00000000376",893
"ENSRNOG00000000517",655
"ENSRNOG00000033652",32
"ENSRNOG00000000564",2
"ENSRNOG00000046494",0
"ENSRNOG00000049150",6
"ENSRNOG00000026813",25
"ENSRNOG00000048725",798
"ENSRNOG00000039398",1
"ENSRNOG00000065514",65
"ENSRNOG00000023210",1465
"ENSRNOG00000047966",34
"ENSRNOG00000024221",45
"ENSRNOG00000050647",101
"ENSRNOG00000043099",904
"ENSRNOG00000045654",6
"ENSRNOG00000039396",0
"ENSRNOG00000067018",5
"ENSRNOG00000001232",564
"ENSRNOG00000028581",56
"ENSRNOG00000000503",991
"ENSRNOG00000028541",0
"ENSRNOG00000070397",29
"ENSRNOG00000042287",0
"ENSRNOG00000001272",1399
"ENSRNOG00000000831",307
"ENSRNOG00000000596",735
"ENSRNOG00000028441",458
"ENSRNOG00000021365",139
"ENSRNOG00000000582",9
"ENSRNOG00000012714",15
"ENSRNOG00000000566",0
"ENSRNOG00000000442",87
"ENSRNOG00000000303",280
"ENSRNOG00000000495",640
"ENSRNOG00000000590",2
"ENSRNOG00000000606",0
"ENSRNOG00000040052",93
"ENSRNOG00000000327",506
"ENSRNOG00000000833",206
"ENSRNOG00000000502",139
"ENSRNOG00000000610",771
"ENSRNOG00000024839",278
"ENSRNOG00000046505",133
"ENSRNOG00000000302",426
"ENSRNOG00000000373",7
"ENSRNOG00000049990",1
"ENSRNOG00000053936",0
"ENSRNOG00000026466",436
"ENSRNOG00000069858",1
"ENSRNOG00000066776",26
"ENSRNOG00000001245",553
"ENSRNOG00000000314",1137
"ENSRNOG00000000778",46
"ENSRNOG00000001174",0
"ENSRNOG00000000563",186
"ENSRNOG00000064048",15
"ENSRNOG00000000779",399
"ENSRNOG00000000454",0
"ENSRNOG00000070102",2
"ENSRNOG00000000780",1485
"ENSRNOG00000000781",17
"ENSRNOG00000000571",26955
"ENSRNOG00000000519",2514
"ENSRNOG00000069836",0
"ENSRNOG00000067285",0
"ENSRNOG00000021518",0
"ENSRNOG00000000783",0
"ENSRNOG00000000638",509
"ENSRNOG00000000634",0
"ENSRNOG00000052795",483
"ENSRNOG00000068407",363
"ENSRNOG00000049937",86
"ENSRNOG00000000782",2
"ENSRNOG00000024601",274
"ENSRNOG00000067891",0
"ENSRNOG00000031689",374
"ENSRNOG00000025909",208
"ENSRNOG00000000455",433
"ENSRNOG00000000562",0
"ENSRNOG00000032930",1042
"ENSRNOG00000000498",474
"ENSRNOG00000066279",1
"ENSRNOG00000063767",0
"ENSRNOG00000000510",0
"ENSRNOG00000000543",350
"ENSRNOG00000000516",0
"ENSRNOG00000051398",0
"ENSRNOG00000000479",229
"ENSRNOG00000028622",8
"ENSRNOG00000000456",109
"ENSRNOG00000000796",4046
"ENSRNOG00000000507",7
"ENSRNOG00000033087",3
"ENSRNOG00000001223",5591
"ENSRNOG00000043212",1213
"ENSRNOG00000000457",388
"ENSRNOG00000064170",0
"ENSRNOG00000000500",903
"ENSRNOG00000050658",0
"ENSRNOG00000000459",312
"ENSRNOG00000067614",0
"ENSRNOG00000000504",92
"ENSRNOG00000049491",16
"ENSRNOG00000030109",295
"ENSRNOG00000001295",9
"ENSRNOG00000000505",1526
"ENSRNOG00000059659",3210
"ENSRNOG00000001297",380
"ENSRNOG00000029979",135
"ENSRNOG00000000501",466
"ENSRNOG00000066773",385
"ENSRNOG00000000569",9
"ENSRNOG00000029528",1
"ENSRNOG00000047102",49
"ENSRNOG00000000540",103
"ENSRNOG00000000541",1950
"ENSRNOG00000000506",1472
"ENSRNOG00000001201",1867
"ENSRNOG00000000604",1372
"ENSRNOG00000065441",9
"ENSRNOG00000000433",104
"ENSRNOG00000001217",6
"ENSRNOG00000001224",0
"ENSRNOG00000000480",269
"ENSRNOG00000001184",314
"ENSRNOG00000000648",3114
"ENSRNOG00000000435",721
"ENSRNOG00000000851",4032
"ENSRNOG00000000491",7
"ENSRNOG00000001210",450
"ENSRNOG00000026762",1
"ENSRNOG00000000481",2462
"ENSRNOG00000000487",1
"ENSRNOG00000000277",955
"ENSRNOG00000000441",66
"ENSRNOG00000000552",0
"ENSRNOG00000063880",2138
"ENSRNOG00000000857",23
"ENSRNOG00000000611",1043
"ENSRNOG00000028598",24
"ENSRNOG00000000436",12
"ENSRNOG00000000850",35
"ENSRNOG00000048929",46
"ENSRNOG00000039658",125
"ENSRNOG00000000437",3142
"ENSRNOG00000000641",195
"ENSRNOG00000061176",1347
"ENSRNOG00000000386",2
"ENSRNOG00000000438",491
"ENSRNOG00000000396",1140
"ENSRNOG00000051960",35
"ENSRNOG00000056298",0
"ENSRNOG00000001181",131
"ENSRNOG00000069854",45
"ENSRNOG00000001227",2458
"ENSRNOG00000000490",1189
"ENSRNOG00000000439",23
"ENSRNOG00000000645",8382
"ENSRNOG00000023712",2
"ENSRNOG00000000499",2
"ENSRNOG00000046791",551
"ENSRNOG00000068135",0
"ENSRNOG00000049507",834
"ENSRNOG00000028302",3490
"ENSRNOG00000000486",19
"ENSRNOG00000048193",156
"ENSRNOG00000000523",189
"ENSRNOG00000048987",0
"ENSRNOG00000000485",1782
"ENSRNOG00000028243",47
"ENSRNOG00000031065",0
"ENSRNOG00000063826",0
"ENSRNOG00000006589",4337
"ENSRNOG00000000461",4915
"ENSRNOG00000068033",0
"ENSRNOG00000069988",0
"ENSRNOG00000064749",83
"ENSRNOG00000000274",31
"ENSRNOG00000016997",49
"ENSRNOG00000065563",386
"ENSRNOG00000062695",0
"ENSRNOG00000001205",890
"ENSRNOG00000000636",0
"ENSRNOG00000045860",454
"ENSRNOG00000050410",235
"ENSRNOG00000070306",0
"ENSRNOG00000000275",908
"ENSRNOG00000047697",90
"ENSRNOG00000000524",2823
"ENSRNOG00000057862",3
"ENSRNOG00000049952",1116
"ENSRNOG00000000808",1191
"ENSRNOG00000046428",406
"ENSRNOG00000070531",0
"ENSRNOG00000000858",4
"ENSRNOG00000043033",126
"ENSRNOG00000000561",151
"ENSRNOG00000000860",5
"ENSRNOG00000000511",2130
"ENSRNOG00000029360",3654
"ENSRNOG00000001189",190
"ENSRNOG00000001169",49
"ENSRNOG00000000440",778
"ENSRNOG00000038300",0
"ENSRNOG00000042916",892
"ENSRNOG00000063338",0
"ENSRNOG00000001215",659
"ENSRNOG00000000565",2666
"ENSRNOG00000000542",0
"ENSRNOG00000000387",1259
"ENSRNOG00000000410",0
"ENSRNOG00000049696",0
"ENSRNOG00000001254",13351
"ENSRNOG00000001152",0
"ENSRNOG00000000852",17372
"ENSRNOG00000001261",9
"ENSRNOG00000000512",252
"ENSRNOG00000000398",234
"ENSRNOG00000001302",50
"ENSRNOG00000063538",0
"ENSRNOG00000000640",35
"ENSRNOG00000000394",124
"ENSRNOG00000000508",0
"ENSRNOG00000001225",181
"ENSRNOG00000022523",218
"ENSRNOG00000055391",4510
"ENSRNOG00000000493",464
"ENSRNOG00000066789",296
"ENSRNOG00000067849",106
"ENSRNOG00000001182",1045
"ENSRNOG00000000528",0
"ENSRNOG00000000560",136
"ENSRNOG00000000513",3087
"ENSRNOG00000000521",3120
"ENSRNOG00000069172",1
"ENSRNOG00000047175",0
"ENSRNOG00000001157",0
"ENSRNOG00000065254",962
"ENSRNOG00000001167",0
"ENSRNOG00000000412",8
"ENSRNOG00000028641",1073
"ENSRNOG00000070329",101
"ENSRNOG00000065780",19
"ENSRNOG00000046619",2
"ENSRNOG00000046705",5494
"ENSRNOG00000000515",1
"ENSRNOG00000066051",0
"ENSRNOG00000065311",2
"ENSRNOG00000000635",2564
"ENSRNOG00000046204",285
"ENSRNOG00000001193",5
"ENSRNOG00000001219",0
"ENSRNOG00000058912",51
"ENSRNOG00000045920",1641
"ENSRNOG00000000800",2666
"ENSRNOG00000001218",0
"ENSRNOG00000067436",0
"ENSRNOG00000000483",1931
"ENSRNOG00000042329",0
"ENSRNOG00000047532",0
"ENSRNOG00000048951",0
"ENSRNOG00000068042",0
"ENSRNOG00000000312",1092
"ENSRNOG00000000823",580
"ENSRNOG00000001303",2224
"ENSRNOG00000038883",2930
"ENSRNOG00000001214",138
"ENSRNOG00000049771",273
"ENSRNOG00000030408",1572
"ENSRNOG00000032530",0
"ENSRNOG00000000609",297
"ENSRNOG00000066181",453
"ENSRNOG00000046538",0
"ENSRNOG00000000878",0
"ENSRNOG00000067601",0
"ENSRNOG00000069480",277
"ENSRNOG00000065874",0
"ENSRNOG00000070409",0
"ENSRNOG00000000368",328
"ENSRNOG00000000529",42
"ENSRNOG00000026799",243
"ENSRNOG00000001216",0
"ENSRNOG00000042186",0
"ENSRNOG00000046758",4
"ENSRNOG00000064334",6
"ENSRNOG00000001311",86
"ENSRNOG00000066018",1
"ENSRNOG00000038999",869
"ENSRNOG00000059458",815
"ENSRNOG00000001158",33
"ENSRNOG00000000411",524
"ENSRNOG00000059770",832
"ENSRNOG00000037600",0
"ENSRNOG00000001194",823
"ENSRNOG00000000633",865
"ENSRNOG00000032708",2
"ENSRNOG00000051061",1476
"ENSRNOG00000001213",1
"ENSRNOG00000000308",331
"ENSRNOG00000026407",182
"ENSRNOG00000000307",733
"ENSRNOG00000023109",66
"ENSRNOG00000000401",0
"ENSRNOG00000031290",2
"ENSRNOG00000047476",779
"ENSRNOG00000000580",0
"ENSRNOG00000063872",1
"ENSRNOG00000000825",17
"ENSRNOG00000037757",0
"ENSRNOG00000000306",308
"ENSRNOG00000070199",1
"ENSRNOG00000070167",61
"ENSRNOG00000000532",839
"ENSRNOG00000047706",199
"ENSRNOG00000024918",109
"ENSRNOG00000037688",17
"ENSRNOG00000050655",5586
"ENSRNOG00000043186",37
"ENSRNOG00000000598",196
"ENSRNOG00000000597",12
"ENSRNOG00000030712",49
"ENSRNOG00000000815",48
"ENSRNOG00000000474",549
"ENSRNOG00000000304",11930
"ENSRNOG00000029500",1
"ENSRNOG00000058648",0
"ENSRNOG00000061936",1
"ENSRNOG00000000848",52
"ENSRNOG00000038807",0
"ENSRNOG00000000476",0
"ENSRNOG00000037668",9
"ENSRNOG00000000847",6033
"ENSRNOG00000000841",6149
"ENSRNOG00000001222",242
"ENSRNOG00000000824",1327
"ENSRNOG00000069363",6
"ENSRNOG00000069923",2
"ENSRNOG00000000477",570
"ENSRNOG00000057078",694
"ENSRNOG00000000551",76
"ENSRNOG00000026110",2
"ENSRNOG00000068717",85
"ENSRNOG00000027516",0
"ENSRNOG00000000414",309
"ENSRNOG00000067335",0
"ENSRNOG00000000805",15377
"ENSRNOG00000054549",1065
"ENSRNOG00000027949",0
"ENSRNOG00000000595",811
"ENSRNOG00000001298",4
"ENSRNOG00000049734",0
"ENSRNOG00000000593",2091
"ENSRNOG00000062276",148
"ENSRNOG00000001869",0
"ENSRNOG00000000395",814
"ENSRNOG00000001165",0
"ENSRNOG00000001211",638
"ENSRNOG00000000322",1002
"ENSRNOG00000030630",2147
"ENSRNOG00000000392",1236
"ENSRNOG00000048682",1241
"ENSRNOG00000000463",8
"ENSRNOG00000000613",510
"ENSRNOG00000051235",60
"ENSRNOG00000061544",92
"ENSRNOG00000000464",466
"ENSRNOG00000000465",1
"ENSRNOG00000001304",699
"ENSRNOG00000000466",25
"ENSRNOG00000068163",2
"ENSRNOG00000000467",616
"ENSRNOG00000003281",345
"ENSRNOG00000000559",1
"ENSRNOG00000038258",6
"ENSRNOG00000000406",3
"ENSRNOG00000000527",5467
"ENSRNOG00000064723",0
"ENSRNOG00000046314",0
"ENSRNOG00000000415",632
"ENSRNOG00000000525",198
"ENSRNOG00000065029",0
"ENSRNOG00000000802",194
"ENSRNOG00000000522",10
"ENSRNOG00000000470",1240
"ENSRNOG00000000420",809
"ENSRNOG00000069916",0
"ENSRNOG00000000421",555
"ENSRNOG00000068565",0
"ENSRNOG00000024019",1885
"ENSRNOG00000000422",347
"ENSRNOG00000000801",252
"ENSRNOG00000062487",226
"ENSRNOG00000069209",484
"ENSRNOG00000000471",604
"ENSRNOG00000028386",12
"ENSRNOG00000028356",11
"ENSRNOG00000028344",1207
"ENSRNOG00000001159",0
"ENSRNOG00000001162",0
"ENSRNOG00000001164",0
"ENSRNOG00000062067",2
