"","LHNS1_aligned.bam"
"ENSRNOG00000065113",0
"ENSRNOG00000018909",204
"ENSRNOG00000069786",6
"ENSRNOG00000049906",258
"ENSRNOG00000016890",4
"ENSRNOG00000016535",0
"ENSRNOG00000038973",492
"ENSRNOG00000056643",0
"ENSRNOG00000066914",0
"ENSRNOG00000046443",67
"ENSRNOG00000065621",0
"ENSRNOG00000060858",0
"ENSRNOG00000017746",7
"ENSRNOG00000018483",555
"ENSRNOG00000016167",113
"ENSRNOG00000066293",1
"ENSRNOG00000052109",2
"ENSRNOG00000062472",0
"ENSRNOG00000049931",358
"ENSRNOG00000068727",0
"ENSRNOG00000019169",416
"ENSRNOG00000066795",0
"ENSRNOG00000033368",3
"ENSRNOG00000069560",4
"ENSRNOG00000062389",5
"ENSRNOG00000007582",105
"ENSRNOG00000017045",470
"ENSRNOG00000063177",0
"ENSRNOG00000070959",2
"ENSRNOG00000033611",1855
"ENSRNOG00000039252",0
"ENSRNOG00000024364",58
"ENSRNOG00000065682",4
"ENSRNOG00000008450",1
"ENSRNOG00000020406",1
"ENSRNOG00000019205",329
"ENSRNOG00000014202",1
"ENSRNOG00000011065",10
"ENSRNOG00000062428",0
"ENSRNOG00000069941",2
"ENSRNOG00000017867",1
"ENSRNOG00000066989",21
"ENSRNOG00000014419",300
"ENSRNOG00000019425",317
"ENSRNOG00000066804",7
"ENSRNOG00000068473",0
"ENSRNOG00000018027",366
"ENSRNOG00000065293",0
"ENSRNOG00000021330",320
"ENSRNOG00000014776",124
"ENSRNOG00000002983",3061
"ENSRNOG00000026853",290
"ENSRNOG00000064062",0
"ENSRNOG00000062316",2
"ENSRNOG00000022524",145
"ENSRNOG00000067822",2
"ENSRNOG00000051819",21
"ENSRNOG00000019253",1226
"ENSRNOG00000011933",703
"ENSRNOG00000066480",67
"ENSRNOG00000018945",1401
"ENSRNOG00000070378",7
"ENSRNOG00000019434",72
"ENSRNOG00000014647",452
"ENSRNOG00000062673",243
"ENSRNOG00000070517",0
"ENSRNOG00000059362",25
"ENSRNOG00000024025",927
"ENSRNOG00000055053",3
"ENSRNOG00000067306",0
"ENSRNOG00000050191",0
"ENSRNOG00000068181",11
"ENSRNOG00000002950",2
"ENSRNOG00000067393",0
"ENSRNOG00000047246",1010
"ENSRNOG00000066908",0
"ENSRNOG00000063122",0
"ENSRNOG00000062717",0
"ENSRNOG00000062836",0
"ENSRNOG00000066012",1
"ENSRNOG00000011575",4
"ENSRNOG00000062349",6
"ENSRNOG00000068096",278
"ENSRNOG00000012772",1159
"ENSRNOG00000002914",1004
"ENSRNOG00000013907",84
"ENSRNOG00000015397",26
"ENSRNOG00000014405",1541
"ENSRNOG00000049312",0
"ENSRNOG00000019290",804
"ENSRNOG00000015695",31
"ENSRNOG00000070794",0
"ENSRNOG00000021890",485
"ENSRNOG00000020333",623
"ENSRNOG00000027906",3581
"ENSRNOG00000019353",235
"ENSRNOG00000066574",4
"ENSRNOG00000065746",13
"ENSRNOG00000004094",635
"ENSRNOG00000017993",225
"ENSRNOG00000014257",0
"ENSRNOG00000064578",14
"ENSRNOG00000012937",589
"ENSRNOG00000064909",2
"ENSRNOG00000028844",73
"ENSRNOG00000065848",505
"ENSRNOG00000046751",0
"ENSRNOG00000023910",2410
"ENSRNOG00000060931",150
"ENSRNOG00000015084",0
"ENSRNOG00000019937",0
"ENSRNOG00000017841",514
"ENSRNOG00000019573",101
"ENSRNOG00000013742",1666
"ENSRNOG00000020151",2
"ENSRNOG00000025503",10
"ENSRNOG00000019651",1412
"ENSRNOG00000019791",1081
"ENSRNOG00000002864",2139
"ENSRNOG00000031593",2
"ENSRNOG00000017084",5
"ENSRNOG00000012167",0
"ENSRNOG00000014522",230
"ENSRNOG00000017235",3465
"ENSRNOG00000018477",574
"ENSRNOG00000014048",197
"ENSRNOG00000017868",0
"ENSRNOG00000031097",0
"ENSRNOG00000004287",63
"ENSRNOG00000017342",373
"ENSRNOG00000052151",0
"ENSRNOG00000004219",366
"ENSRNOG00000011552",21
"ENSRNOG00000023899",0
"ENSRNOG00000029744",0
"ENSRNOG00000004212",88
"ENSRNOG00000019059",119
"ENSRNOG00000014293",14
"ENSRNOG00000018000",801
"ENSRNOG00000066314",0
"ENSRNOG00000003970",2164
"ENSRNOG00000012343",204
"ENSRNOG00000019943",524
"ENSRNOG00000018954",3
"ENSRNOG00000020049",231
"ENSRNOG00000012752",8
"ENSRNOG00000012271",2823
"ENSRNOG00000024178",115
"ENSRNOG00000032437",822
"ENSRNOG00000017178",0
"ENSRNOG00000012853",145
"ENSRNOG00000014619",259
"ENSRNOG00000000258",389
"ENSRNOG00000011865",580
"ENSRNOG00000021379",181
"ENSRNOG00000063716",0
"ENSRNOG00000050087",55
"ENSRNOG00000013808",0
"ENSRNOG00000003695",0
"ENSRNOG00000048823",0
"ENSRNOG00000016752",87
"ENSRNOG00000068159",0
"ENSRNOG00000011635",0
"ENSRNOG00000012789",0
"ENSRNOG00000020087",65
"ENSRNOG00000070376",0
"ENSRNOG00000017786",1265
"ENSRNOG00000012027",0
"ENSRNOG00000070383",1
"ENSRNOG00000013324",0
"ENSRNOG00000003029",9710
"ENSRNOG00000051557",0
"ENSRNOG00000000257",153
"ENSRNOG00000057394",0
"ENSRNOG00000052853",0
"ENSRNOG00000069119",0
"ENSRNOG00000051983",0
"ENSRNOG00000058366",0
"ENSRNOG00000069069",5
"ENSRNOG00000054933",0
"ENSRNOG00000060024",0
"ENSRNOG00000052072",0
"ENSRNOG00000017919",495
"ENSRNOG00000062322",0
"ENSRNOG00000003026",644
"ENSRNOG00000063138",3
"ENSRNOG00000011330",0
"ENSRNOG00000068827",0
"ENSRNOG00000058190",0
"ENSRNOG00000012447",78
"ENSRNOG00000014964",54
"ENSRNOG00000053426",0
"ENSRNOG00000026974",1
"ENSRNOG00000056909",0
"ENSRNOG00000056003",2
"ENSRNOG00000070477",0
"ENSRNOG00000058155",0
"ENSRNOG00000014723",12
"ENSRNOG00000003011",594
"ENSRNOG00000066118",1
"ENSRNOG00000065309",3
"ENSRNOG00000004489",206
"ENSRNOG00000055195",0
"ENSRNOG00000061297",0
"ENSRNOG00000028439",0
"ENSRNOG00000051781",0
"ENSRNOG00000017219",1106
"ENSRNOG00000061250",0
"ENSRNOG00000057652",0
"ENSRNOG00000064770",0
"ENSRNOG00000016251",641
"ENSRNOG00000069621",0
"ENSRNOG00000054434",0
"ENSRNOG00000016953",0
"ENSRNOG00000052172",0
"ENSRNOG00000026994",625
"ENSRNOG00000013586",3
"ENSRNOG00000058104",2
"ENSRNOG00000054310",2
"ENSRNOG00000021824",908
"ENSRNOG00000054676",0
"ENSRNOG00000054981",0
"ENSRNOG00000062355",0
"ENSRNOG00000062382",0
"ENSRNOG00000049019",129
"ENSRNOG00000067133",0
"ENSRNOG00000060531",0
"ENSRNOG00000017604",2637
"ENSRNOG00000059462",0
"ENSRNOG00000070143",1
"ENSRNOG00000057075",1
"ENSRNOG00000069545",0
"ENSRNOG00000055087",0
"ENSRNOG00000056152",0
"ENSRNOG00000015173",4490
"ENSRNOG00000071063",0
"ENSRNOG00000068202",0
"ENSRNOG00000055551",0
"ENSRNOG00000014505",7
"ENSRNOG00000054720",0
"ENSRNOG00000053645",3
"ENSRNOG00000062850",0
"ENSRNOG00000068693",0
"ENSRNOG00000056475",0
"ENSRNOG00000068873",0
"ENSRNOG00000060906",0
"ENSRNOG00000012482",419
"ENSRNOG00000052933",0
"ENSRNOG00000059926",0
"ENSRNOG00000017023",2751
"ENSRNOG00000061325",0
"ENSRNOG00000011142",726
"ENSRNOG00000060911",0
"ENSRNOG00000060637",0
"ENSRNOG00000061333",1
"ENSRNOG00000011231",0
"ENSRNOG00000057770",0
"ENSRNOG00000019922",211
"ENSRNOG00000063202",0
"ENSRNOG00000060593",0
"ENSRNOG00000022721",0
"ENSRNOG00000051652",0
"ENSRNOG00000053462",3
"ENSRNOG00000054233",0
"ENSRNOG00000058844",0
"ENSRNOG00000067808",0
"ENSRNOG00000054701",0
"ENSRNOG00000065929",0
"ENSRNOG00000057937",0
"ENSRNOG00000065173",0
"ENSRNOG00000028580",0
"ENSRNOG00000063424",0
"ENSRNOG00000004373",406
"ENSRNOG00000068944",0
"ENSRNOG00000067783",0
"ENSRNOG00000070206",774
"ENSRNOG00000065950",0
"ENSRNOG00000069928",1
"ENSRNOG00000019022",2
"ENSRNOG00000063515",0
"ENSRNOG00000070248",7
"ENSRNOG00000070337",0
"ENSRNOG00000069430",0
"ENSRNOG00000018950",0
"ENSRNOG00000065593",0
"ENSRNOG00000066443",0
"ENSRNOG00000065132",0
"ENSRNOG00000067264",0
"ENSRNOG00000025710",1
"ENSRNOG00000070678",0
"ENSRNOG00000021808",2088
"ENSRNOG00000064514",0
"ENSRNOG00000017674",714
"ENSRNOG00000071121",0
"ENSRNOG00000070259",0
"ENSRNOG00000065423",0
"ENSRNOG00000010744",1383
"ENSRNOG00000062813",0
"ENSRNOG00000056311",0
"ENSRNOG00000062794",0
"ENSRNOG00000063948",1
"ENSRNOG00000004131",321
"ENSRNOG00000066581",0
"ENSRNOG00000000264",519
"ENSRNOG00000069085",0
"ENSRNOG00000055727",0
"ENSRNOG00000012622",19
"ENSRNOG00000049508",0
"ENSRNOG00000036413",0
"ENSRNOG00000046739",0
"ENSRNOG00000041470",0
"ENSRNOG00000014117",817
"ENSRNOG00000062808",33
"ENSRNOG00000058218",221
"ENSRNOG00000039725",0
"ENSRNOG00000053574",329
"ENSRNOG00000014948",31
"ENSRNOG00000066514",0
"ENSRNOG00000017102",275
"ENSRNOG00000028717",444
"ENSRNOG00000017090",182
"ENSRNOG00000019980",707
"ENSRNOG00000017724",1443
"ENSRNOG00000015143",353
"ENSRNOG00000017745",613
"ENSRNOG00000019143",2622
"ENSRNOG00000070220",1
"ENSRNOG00000059453",67
"ENSRNOG00000020093",2985
"ENSRNOG00000025843",622
"ENSRNOG00000026880",562
"ENSRNOG00000019779",0
"ENSRNOG00000020004",108
"ENSRNOG00000014452",3579
"ENSRNOG00000015162",855
"ENSRNOG00000023303",17
"ENSRNOG00000015150",414
"ENSRNOG00000066666",0
"ENSRNOG00000038254",0
"ENSRNOG00000012671",78
"ENSRNOG00000029558",0
"ENSRNOG00000049890",0
"ENSRNOG00000028649",15
"ENSRNOG00000015576",222
"ENSRNOG00000012222",9
"ENSRNOG00000019028",315
"ENSRNOG00000012860",604
"ENSRNOG00000019326",327
"ENSRNOG00000016558",9
"ENSRNOG00000015590",7
"ENSRNOG00000012928",123
"ENSRNOG00000016348",0
"ENSRNOG00000016991",1750
"ENSRNOG00000015632",294
"ENSRNOG00000069458",1353
"ENSRNOG00000016479",7
"ENSRNOG00000068632",4
"ENSRNOG00000019036",68
"ENSRNOG00000018824",3083
"ENSRNOG00000016326",755
"ENSRNOG00000013777",620
"ENSRNOG00000013826",33
"ENSRNOG00000051531",87
"ENSRNOG00000011863",28
"ENSRNOG00000069555",12
"ENSRNOG00000015904",18
"ENSRNOG00000016760",5
"ENSRNOG00000071216",14
"ENSRNOG00000023092",0
"ENSRNOG00000011989",0
"ENSRNOG00000056786",1861
"ENSRNOG00000016977",2
"ENSRNOG00000051510",0
"ENSRNOG00000016108",439
"ENSRNOG00000039891",1
"ENSRNOG00000042353",202
"ENSRNOG00000018801",91
"ENSRNOG00000070323",0
"ENSRNOG00000010966",14008
"ENSRNOG00000014963",117
"ENSRNOG00000052707",4
"ENSRNOG00000016291",4
"ENSRNOG00000018967",337
"ENSRNOG00000003863",613
"ENSRNOG00000065872",0
"ENSRNOG00000012007",693
"ENSRNOG00000003747",1037
"ENSRNOG00000012450",5
"ENSRNOG00000011009",571
"ENSRNOG00000003737",1
"ENSRNOG00000020435",215
"ENSRNOG00000003682",81
"ENSRNOG00000010691",1197
"ENSRNOG00000067725",0
"ENSRNOG00000013982",0
"ENSRNOG00000054264",2035
"ENSRNOG00000003520",4552
"ENSRNOG00000011976",77
"ENSRNOG00000003504",0
"ENSRNOG00000069478",0
"ENSRNOG00000068063",2
"ENSRNOG00000043215",0
"ENSRNOG00000017500",1999
"ENSRNOG00000031773",1
"ENSRNOG00000017869",46
"ENSRNOG00000023177",36
"ENSRNOG00000017602",0
"ENSRNOG00000003469",3
"ENSRNOG00000051265",0
"ENSRNOG00000017489",85
"ENSRNOG00000012030",110
"ENSRNOG00000057072",0
"ENSRNOG00000011037",0
"ENSRNOG00000023830",189
"ENSRNOG00000021517",428
"ENSRNOG00000014461",243
"ENSRNOG00000013878",404
"ENSRNOG00000003443",11
"ENSRNOG00000017905",563
"ENSRNOG00000011533",6
"ENSRNOG00000014581",81
"ENSRNOG00000065750",0
"ENSRNOG00000069589",1701
"ENSRNOG00000003307",153
"ENSRNOG00000018226",2376
"ENSRNOG00000012371",2
"ENSRNOG00000017654",228
"ENSRNOG00000017575",51
"ENSRNOG00000039808",0
"ENSRNOG00000017646",85
"ENSRNOG00000003149",661
"ENSRNOG00000014093",1206
"ENSRNOG00000017817",3276
"ENSRNOG00000011901",261
"ENSRNOG00000065182",0
"ENSRNOG00000042179",517
"ENSRNOG00000031076",31
"ENSRNOG00000060310",179
"ENSRNOG00000023805",50
"ENSRNOG00000033451",41
"ENSRNOG00000014336",197
"ENSRNOG00000067640",4
"ENSRNOG00000032666",77
"ENSRNOG00000013839",5
"ENSRNOG00000070405",0
"ENSRNOG00000018796",2948
"ENSRNOG00000070064",37
"ENSRNOG00000003580",0
"ENSRNOG00000018564",258
"ENSRNOG00000018268",0
"ENSRNOG00000048222",13
"ENSRNOG00000008319",227
"ENSRNOG00000025791",1078
"ENSRNOG00000069004",0
"ENSRNOG00000048039",0
"ENSRNOG00000018149",82
"ENSRNOG00000013481",6011
"ENSRNOG00000016234",489
"ENSRNOG00000016311",1
"ENSRNOG00000069573",19
"ENSRNOG00000066092",2
"ENSRNOG00000015519",0
"ENSRNOG00000019819",136
"ENSRNOG00000015679",152
"ENSRNOG00000068016",18
"ENSRNOG00000006551",196
"ENSRNOG00000049302",914
"ENSRNOG00000057998",1
"ENSRNOG00000057711",0
"ENSRNOG00000015720",829
"ENSRNOG00000030174",5224
"ENSRNOG00000006049",531
"ENSRNOG00000011782",2379
"ENSRNOG00000067129",0
"ENSRNOG00000043286",307
"ENSRNOG00000025764",326
"ENSRNOG00000043098",646
"ENSRNOG00000018958",0
"ENSRNOG00000019004",0
"ENSRNOG00000011956",486
"ENSRNOG00000012153",650
"ENSRNOG00000014087",474
"ENSRNOG00000069933",0
"ENSRNOG00000014896",0
"ENSRNOG00000015438",0
"ENSRNOG00000024212",319
"ENSRNOG00000019020",256
"ENSRNOG00000016643",40
"ENSRNOG00000019288",314
"ENSRNOG00000031607",12
"ENSRNOG00000054004",0
"ENSRNOG00000067649",0
"ENSRNOG00000026051",10
"ENSRNOG00000061849",0
"ENSRNOG00000055467",0
"ENSRNOG00000055815",0
"ENSRNOG00000029386",476
"ENSRNOG00000054248",0
"ENSRNOG00000052382",0
"ENSRNOG00000063327",0
"ENSRNOG00000032664",4
"ENSRNOG00000069465",0
"ENSRNOG00000025938",5
"ENSRNOG00000053555",0
"ENSRNOG00000029001",14
"ENSRNOG00000061642",0
"ENSRNOG00000062845",0
"ENSRNOG00000064607",0
"ENSRNOG00000031171",561
"ENSRNOG00000063612",0
"ENSRNOG00000058713",1
"ENSRNOG00000069910",2
"ENSRNOG00000053255",0
"ENSRNOG00000000473",105
"ENSRNOG00000071179",0
"ENSRNOG00000061396",0
"ENSRNOG00000053858",0
"ENSRNOG00000000795",160
"ENSRNOG00000057209",0
"ENSRNOG00000056074",0
"ENSRNOG00000026519",0
"ENSRNOG00000053958",0
"ENSRNOG00000052698",0
"ENSRNOG00000062411",0
"ENSRNOG00000000397",1060
"ENSRNOG00000059119",2
"ENSRNOG00000052793",0
"ENSRNOG00000062460",0
"ENSRNOG00000037604",935
"ENSRNOG00000059933",0
"ENSRNOG00000053612",0
"ENSRNOG00000052415",224
"ENSRNOG00000051864",0
"ENSRNOG00000067841",0
"ENSRNOG00000054444",5
"ENSRNOG00000049580",0
"ENSRNOG00000054443",0
"ENSRNOG00000068882",1
"ENSRNOG00000053988",27
"ENSRNOG00000055027",0
"ENSRNOG00000058745",0
"ENSRNOG00000054091",0
"ENSRNOG00000061471",3
"ENSRNOG00000000588",0
"ENSRNOG00000042962",111
"ENSRNOG00000061767",11
"ENSRNOG00000001203",533
"ENSRNOG00000057680",0
"ENSRNOG00000058535",0
"ENSRNOG00000068798",0
"ENSRNOG00000052404",0
"ENSRNOG00000000777",113
"ENSRNOG00000000763",115
"ENSRNOG00000052780",0
"ENSRNOG00000056426",0
"ENSRNOG00000061360",0
"ENSRNOG00000054099",0
"ENSRNOG00000067147",0
"ENSRNOG00000064718",1
"ENSRNOG00000000867",2323
"ENSRNOG00000058368",1
"ENSRNOG00000059658",0
"ENSRNOG00000037765",1064
"ENSRNOG00000069970",0
"ENSRNOG00000059368",0
"ENSRNOG00000065111",0
"ENSRNOG00000041223",0
"ENSRNOG00000036441",0
"ENSRNOG00000000767",0
"ENSRNOG00000046573",0
"ENSRNOG00000035653",0
"ENSRNOG00000042905",179
"ENSRNOG00000000768",0
"ENSRNOG00000001228",3849
"ENSRNOG00000062729",0
"ENSRNOG00000000323",29
"ENSRNOG00000065421",0
"ENSRNOG00000049063",5
"ENSRNOG00000070009",0
"ENSRNOG00000065219",377
"ENSRNOG00000000585",361
"ENSRNOG00000045658",0
"ENSRNOG00000001315",1
"ENSRNOG00000000583",2057
"ENSRNOG00000000765",0
"ENSRNOG00000067843",0
"ENSRNOG00000065073",0
"ENSRNOG00000065633",2
"ENSRNOG00000050550",1
"ENSRNOG00000032596",265
"ENSRNOG00000066928",0
"ENSRNOG00000063048",0
"ENSRNOG00000024543",106
"ENSRNOG00000069105",0
"ENSRNOG00000001313",5
"ENSRNOG00000068471",0
"ENSRNOG00000000726",0
"ENSRNOG00000070471",0
"ENSRNOG00000037647",1013
"ENSRNOG00000001237",2920
"ENSRNOG00000028035",0
"ENSRNOG00000000299",745
"ENSRNOG00000000579",2830
"ENSRNOG00000065272",0
"ENSRNOG00000058288",603
"ENSRNOG00000000605",0
"ENSRNOG00000046487",0
"ENSRNOG00000065072",0
"ENSRNOG00000000798",519
"ENSRNOG00000000811",1
"ENSRNOG00000063793",2
"ENSRNOG00000050389",0
"ENSRNOG00000053288",615
"ENSRNOG00000027859",36
"ENSRNOG00000068494",0
"ENSRNOG00000063264",0
"ENSRNOG00000066952",0
"ENSRNOG00000047118",41
"ENSRNOG00000025806",1275
"ENSRNOG00000067903",0
"ENSRNOG00000066890",0
"ENSRNOG00000065474",1240
"ENSRNOG00000000321",22
"ENSRNOG00000000746",0
"ENSRNOG00000000814",0
"ENSRNOG00000000799",1123
"ENSRNOG00000000589",1
"ENSRNOG00000046355",0
"ENSRNOG00000043199",1815
"ENSRNOG00000000599",2296
"ENSRNOG00000046708",0
"ENSRNOG00000059268",1462
"ENSRNOG00000050316",0
"ENSRNOG00000065757",0
"ENSRNOG00000070745",0
"ENSRNOG00000051592",318
"ENSRNOG00000067694",2
"ENSRNOG00000070514",0
"ENSRNOG00000001212",0
"ENSRNOG00000069884",0
"ENSRNOG00000061040",422
"ENSRNOG00000070634",0
"ENSRNOG00000049590",0
"ENSRNOG00000065687",0
"ENSRNOG00000000572",55
"ENSRNOG00000048579",0
"ENSRNOG00000062763",0
"ENSRNOG00000000855",0
"ENSRNOG00000000383",1
"ENSRNOG00000000632",523
"ENSRNOG00000042370",1
"ENSRNOG00000000316",1
"ENSRNOG00000000854",0
"ENSRNOG00000069773",0
"ENSRNOG00000054603",1
"ENSRNOG00000000587",100
"ENSRNOG00000001242",1
"ENSRNOG00000000774",1839
"ENSRNOG00000000586",75
"ENSRNOG00000000536",2
"ENSRNOG00000026049",68
"ENSRNOG00000000279",71
"ENSRNOG00000000804",1284
"ENSRNOG00000000405",7
"ENSRNOG00000000568",359
"ENSRNOG00000068887",2177
"ENSRNOG00000062554",6
"ENSRNOG00000026217",24
"ENSRNOG00000000809",1075
"ENSRNOG00000000785",226
"ENSRNOG00000000567",10768
"ENSRNOG00000062809",0
"ENSRNOG00000000488",1298
"ENSRNOG00000000786",0
"ENSRNOG00000070997",0
"ENSRNOG00000065028",0
"ENSRNOG00000070408",0
"ENSRNOG00000047171",178
"ENSRNOG00000000846",0
"ENSRNOG00000000547",146
"ENSRNOG00000032844",53
"ENSRNOG00000000853",2
"ENSRNOG00000032964",0
"ENSRNOG00000025883",4
"ENSRNOG00000067001",0
"ENSRNOG00000000320",13
"ENSRNOG00000050215",418
"ENSRNOG00000026080",0
"ENSRNOG00000045908",0
"ENSRNOG00000037628",0
"ENSRNOG00000069043",0
"ENSRNOG00000025179",3416
"ENSRNOG00000033389",280
"ENSRNOG00000069418",0
"ENSRNOG00000071013",0
"ENSRNOG00000066416",0
"ENSRNOG00000071158",0
"ENSRNOG00000046891",1710
"ENSRNOG00000069834",0
"ENSRNOG00000069079",8
"ENSRNOG00000000407",336
"ENSRNOG00000066573",47
"ENSRNOG00000040183",0
"ENSRNOG00000070836",9
"ENSRNOG00000070605",3
"ENSRNOG00000030431",15
"ENSRNOG00000032548",0
"ENSRNOG00000064227",0
"ENSRNOG00000069426",32
"ENSRNOG00000070935",2482
"ENSRNOG00000071033",0
"ENSRNOG00000067553",0
"ENSRNOG00000064918",0
"ENSRNOG00000000432",84
"ENSRNOG00000000408",460
"ENSRNOG00000063819",1
"ENSRNOG00000064860",0
"ENSRNOG00000068689",0
"ENSRNOG00000030157",478
"ENSRNOG00000049045",0
"ENSRNOG00000066945",0
"ENSRNOG00000000431",2589
"ENSRNOG00000000549",396
"ENSRNOG00000063919",0
"ENSRNOG00000026936",15
"ENSRNOG00000052532",0
"ENSRNOG00000070789",3
"ENSRNOG00000063152",0
"ENSRNOG00000042918",1
"ENSRNOG00000046675",155
"ENSRNOG00000054538",0
"ENSRNOG00000065648",1
"ENSRNOG00000069059",411
"ENSRNOG00000025998",2
"ENSRNOG00000064944",36
"ENSRNOG00000033136",0
"ENSRNOG00000065439",1
"ENSRNOG00000067150",0
"ENSRNOG00000033215",19
"ENSRNOG00000067482",4
"ENSRNOG00000050998",4
"ENSRNOG00000069219",0
"ENSRNOG00000064309",499
"ENSRNOG00000027873",0
"ENSRNOG00000063520",1
"ENSRNOG00000043436",1830
"ENSRNOG00000071161",3
"ENSRNOG00000000546",295
"ENSRNOG00000000478",52
"ENSRNOG00000067733",0
"ENSRNOG00000070050",0
"ENSRNOG00000030676",0
"ENSRNOG00000063655",0
"ENSRNOG00000000818",1903
"ENSRNOG00000050233",126
"ENSRNOG00000065179",0
"ENSRNOG00000032942",1665
"ENSRNOG00000065364",0
"ENSRNOG00000058987",16
"ENSRNOG00000054374",172
"ENSRNOG00000066691",11
"ENSRNOG00000000576",288
"ENSRNOG00000067697",1
"ENSRNOG00000000840",9
"ENSRNOG00000067213",260
"ENSRNOG00000000520",1894
"ENSRNOG00000050425",4
"ENSRNOG00000051399",41
"ENSRNOG00000029682",3493
"ENSRNOG00000000839",86
"ENSRNOG00000046365",1
"ENSRNOG00000025864",391
"ENSRNOG00000056647",521
"ENSRNOG00000000729",314
"ENSRNOG00000032813",582
"ENSRNOG00000062206",0
"ENSRNOG00000000574",235
"ENSRNOG00000000614",2367
"ENSRNOG00000069485",0
"ENSRNOG00000000838",1
"ENSRNOG00000000556",2
"ENSRNOG00000069463",47
"ENSRNOG00000000728",118
"ENSRNOG00000062843",0
"ENSRNOG00000061216",11834
"ENSRNOG00000071156",0
"ENSRNOG00000068137",17
"ENSRNOG00000043481",0
"ENSRNOG00000051612",0
"ENSRNOG00000056637",385
"ENSRNOG00000062631",0
"ENSRNOG00000029420",0
"ENSRNOG00000059445",149
"ENSRNOG00000000775",6
"ENSRNOG00000064656",228
"ENSRNOG00000065286",0
"ENSRNOG00000000826",910
"ENSRNOG00000064564",0
"ENSRNOG00000000842",1
"ENSRNOG00000038489",0
"ENSRNOG00000061930",0
"ENSRNOG00000062702",4
"ENSRNOG00000066268",0
"ENSRNOG00000062860",2
"ENSRNOG00000063421",25
"ENSRNOG00000029883",0
"ENSRNOG00000024751",76
"ENSRNOG00000065434",0
"ENSRNOG00000052839",0
"ENSRNOG00000069886",0
"ENSRNOG00000027225",0
"ENSRNOG00000066311",0
"ENSRNOG00000022730",885
"ENSRNOG00000070701",0
"ENSRNOG00000070571",1
"ENSRNOG00000000827",955
"ENSRNOG00000030683",792
"ENSRNOG00000064704",0
"ENSRNOG00000065653",12
"ENSRNOG00000067507",0
"ENSRNOG00000066383",0
"ENSRNOG00000069340",0
"ENSRNOG00000068943",0
"ENSRNOG00000000759",0
"ENSRNOG00000000451",43
"ENSRNOG00000069903",0
"ENSRNOG00000070750",16
"ENSRNOG00000065058",0
"ENSRNOG00000063245",0
"ENSRNOG00000064301",0
"ENSRNOG00000062730",0
"ENSRNOG00000027157",0
"ENSRNOG00000054048",0
"ENSRNOG00000063374",0
"ENSRNOG00000001229",4486
"ENSRNOG00000030426",499
"ENSRNOG00000067861",0
"ENSRNOG00000070267",1
"ENSRNOG00000056976",0
"ENSRNOG00000063854",544
"ENSRNOG00000001226",42
"ENSRNOG00000068088",0
"ENSRNOG00000068739",0
"ENSRNOG00000065684",0
"ENSRNOG00000000428",0
"ENSRNOG00000069553",0
"ENSRNOG00000067389",7
"ENSRNOG00000043302",0
"ENSRNOG00000068097",0
"ENSRNOG00000070968",85
"ENSRNOG00000000607",1
"ENSRNOG00000064738",0
"ENSRNOG00000070630",33
"ENSRNOG00000067041",0
"ENSRNOG00000033581",725
"ENSRNOG00000064499",13
"ENSRNOG00000048073",240
"ENSRNOG00000001249",8471
"ENSRNOG00000070733",489
"ENSRNOG00000065948",0
"ENSRNOG00000048535",0
"ENSRNOG00000063651",2
"ENSRNOG00000051063",57
"ENSRNOG00000048758",116
"ENSRNOG00000062666",0
"ENSRNOG00000000446",0
"ENSRNOG00000000384",0
"ENSRNOG00000066710",0
"ENSRNOG00000024413",0
"ENSRNOG00000063343",3
"ENSRNOG00000052891",0
"ENSRNOG00000030242",32
"ENSRNOG00000051473",0
"ENSRNOG00000068671",0
"ENSRNOG00000033891",2407
"ENSRNOG00000060789",0
"ENSRNOG00000000557",2956
"ENSRNOG00000067902",0
"ENSRNOG00000058631",1
"ENSRNOG00000054239",0
"ENSRNOG00000070377",0
"ENSRNOG00000054580",0
"ENSRNOG00000061550",0
"ENSRNOG00000052710",0
"ENSRNOG00000032408",0
"ENSRNOG00000052210",0
"ENSRNOG00000056626",0
"ENSRNOG00000000630",0
"ENSRNOG00000055951",0
"ENSRNOG00000057911",0
"ENSRNOG00000047304",0
"ENSRNOG00000057485",0
"ENSRNOG00000022283",0
"ENSRNOG00000056879",3
"ENSRNOG00000000581",256
"ENSRNOG00000062340",0
"ENSRNOG00000060741",7
"ENSRNOG00000067781",1
"ENSRNOG00000052760",2
"ENSRNOG00000068592",0
"ENSRNOG00000051927",0
"ENSRNOG00000068589",0
"ENSRNOG00000057125",1346
"ENSRNOG00000026207",0
"ENSRNOG00000000376",667
"ENSRNOG00000000517",619
"ENSRNOG00000033652",32
"ENSRNOG00000000564",0
"ENSRNOG00000046494",0
"ENSRNOG00000049150",9
"ENSRNOG00000026813",21
"ENSRNOG00000048725",735
"ENSRNOG00000039398",0
"ENSRNOG00000065514",38
"ENSRNOG00000023210",1430
"ENSRNOG00000047966",38
"ENSRNOG00000024221",36
"ENSRNOG00000050647",528
"ENSRNOG00000043099",818
"ENSRNOG00000045654",82
"ENSRNOG00000039396",0
"ENSRNOG00000067018",13
"ENSRNOG00000001232",523
"ENSRNOG00000028581",32
"ENSRNOG00000000503",933
"ENSRNOG00000028541",0
